status,start_date,end_date,starting_equity,ending_equity,net_pnl,daily_profit_sum,equity_reconciliation_error,net_return,cagr,max_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,annualized_volatility,sharpe_zero_rf,sortino_zero_mar,calmar,turnover,trading_costs,adverse_execution_costs,explicit_fees,dividend_income,realized_pnl,unrealized_pnl,buy_count,sell_count,completed_round_trips,win_rate,payoff_ratio,profit_factor,average_holding_days,median_holding_days,profitable_days,losing_days,best_day,worst_day,average_invested_exposure,average_cash_allocation,average_approx_3x_invested_exposure,best_month,worst_month,monthly_returns,calendar_year_returns,minimum_equity,maximum_equity,risk_definition,candidate_id,track_id,pair_id,strategy_id,variant,cost_scenario,execution_delay_sessions,protocol_hash,phase,window_id,benchmark,artifact_path,qqq_return_gap,qqq_beta,qqq_correlation,qqq_bootstrap_p05,qqq_bootstrap_p50,qqq_bootstrap_p95,spy_return_gap,spy_beta,spy_correlation,spy_bootstrap_p05,spy_bootstrap_p50,spy_bootstrap_p95,qqqm_return_gap,qqqm_beta,qqqm_correlation,qqqm_bootstrap_p05,qqqm_bootstrap_p50,qqqm_bootstrap_p95,smh_return_gap,smh_beta,smh_correlation,smh_bootstrap_p05,smh_bootstrap_p50,smh_bootstrap_p95,soxx_return_gap,soxx_beta,soxx_correlation,soxx_bootstrap_p05,soxx_bootstrap_p50,soxx_bootstrap_p95,qqq_bootstrap_p025,qqq_bootstrap_p975,spy_bootstrap_p025,spy_bootstrap_p975,qqqm_bootstrap_p025,qqqm_bootstrap_p975,smh_bootstrap_p025,smh_bootstrap_p975,soxx_bootstrap_p025,soxx_bootstrap_p975
OK,2023-09-19,2024-03-18,1000.0,1048.1972012587903,48.1972012587903,48.1972012587903,0.0,0.048197201258790345,0.09964641302713995,0.15969042915673004,2023-12-27,2024-01-31,55,0.22205941220299358,0.5386180918315698,0.7291615235368931,0.6239974026830425,3534.7194775635,17.692032791599736,17.662032791599735,0.03,2.7941502903899997,36.9913207965003,8.411730171900123,4,3,3,0.6666666666666666,1.4215357713700303,2.8430715427400606,24.0,24.0,29,25,0.053652636583835234,-0.0651842773680198,0.26829930540258257,0.7317006945974174,0.804897916207748,0.15210330549574014,-0.14254063721428722,"{'2023-09': 0.0, '2023-10': 0.0, '2023-11': 0.0, '2023-12': 0.15210330549574014, '2024-01': -0.14254063721428722, '2024-02': 0.04491884448487715, '2024-03': 0.015442800443455251}","{'2023': 0.15210330549574014, '2024': -0.09018818342183221}",987.8817661936903,1175.61646382574,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W1,False,L07__SPXL_SOXL__primary/severe/W1,-0.13582502699438986,0.6066529259362763,0.43646424203454093,-0.4724684740220609,-0.20134781605016383,0.10445484656383042,-0.11361138908387011,0.8356043376896001,0.4465002987939894,-0.419150280619018,-0.1689639191064538,0.12078156068635819,-0.1365623529564898,0.6007224892928643,0.4339668825237425,-0.4734221635960745,-0.20200344170427176,0.10403424590110794,-0.4384202804279098,0.3520027535466579,0.4316054184376546,-0.9568938067239116,-0.5504634025314941,-0.14753669181862,-0.31318872167740186,0.3779250928875723,0.4684996336194933,-0.7779091940347961,-0.4286265602119702,-0.07127686469429409,-0.5222386128228683,0.16717626214769057,-0.45479155722090714,0.19380002005392757,-0.523754132193827,0.1653987992055433,-1.0412784299651945,-0.04677775084405347,-0.8630529829611905,-0.015466216099373141
OK,2024-03-19,2024-09-18,1000.0,890.36732878411,-109.63267121589001,-109.63267121589001,0.0,-0.10963267121589004,-0.20686865331740567,0.13480525515426778,2024-07-03,2024-07-17,53,0.17629227880079937,-1.214089986023227,-1.2708852537603976,-1.534574101585805,2849.3010012839,14.274092039499934,14.244092039499934,0.03,1.16009760361,-110.79276881949997,0.0,3,3,3,0.3333333333333333,0.5228811607804965,0.26144058039024826,17.0,15.0,20,17,0.019064707871840447,-0.10082544671858285,0.1327475547544701,0.8672524452455299,0.3982426642634102,0.02397644181072467,-0.10113676304986585,"{'2024-03': -0.004827416240849924, '2024-04': -0.02795307878701825, '2024-05': 0.0, '2024-06': 0.02397644181072467, '2024-07': -0.10113676304986585, '2024-08': 0.0, '2024-09': 0.0}",{'2024': -0.10963267121589004},873.71029720331,1009.8423533063601,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W2,False,L07__SPXL_SOXL__primary/severe/W2,-0.19021757419238997,0.2999239538316987,0.3236579953278825,-0.3658615177529528,-0.18307469931582426,-0.026848216623550938,-0.20526449251738813,0.3259209068984371,0.24221253150242136,-0.34856997026577075,-0.19221339851964436,-0.058842289108164664,-0.19047894771709004,0.30162600774764947,0.3242260046501965,-0.36515444676030795,-0.18342041951925603,-0.026999324799913092,-0.17706225735677003,0.15378137824671245,0.3378359262899932,-0.6167558500749849,-0.16711519689454796,0.11871686057495695,-0.11818168683839007,0.1545990085190834,0.33548927504265735,-0.4548345036786647,-0.10486497897960356,0.14233692089657213,-0.3948746138398707,-0.0007503742673359591,-0.38343798389970835,-0.04014306190568128,-0.3962676386175173,-0.001119275782173994,-0.7230616695561469,0.15520071537356284,-0.541964846031953,0.1823327844457075
OK,2024-09-19,2025-03-18,1000.0,673.1593599644002,-326.8406400355998,-326.8406400355998,0.0,-0.32684064003559976,-0.5520572112834152,0.34061616533838346,2024-10-14,2025-02-21,105,0.22358591568233124,-3.5045628332696053,-3.5297112565528908,-1.6207604554968102,6543.7781046237,32.79153929559961,32.711539295599614,0.08,0.0,-326.8406400355998,0.0,8,8,8,0.0,,,9.125,8.5,22,31,0.021233682401348375,-0.09652502808995245,0.2044810106882021,0.7955189893117979,0.6134430320646064,0.0,-0.12217627653504293,"{'2024-09': 0.0, '2024-10': -0.08816565577400015, '2024-11': -0.019714882287099278, '2024-12': -0.1082641061127817, '2025-01': -0.12217627653504293, '2025-02': -0.03793155178478269, '2025-03': 0.0}","{'2024': -0.2029150606479, '2025': -0.15547349255956466}",671.8137768869501,1018.85084464,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W3,False,L07__SPXL_SOXL__primary/severe/W3,-0.31041693604864984,0.5561817809088916,0.4712226598544489,-0.5783831717332157,-0.413727390233642,-0.15464437348718418,-0.31298444314228097,0.789617436849202,0.4830254808203113,-0.5386571370750518,-0.3968854501119778,-0.18754493340281994,-0.31106423030519986,0.5616824569101169,0.4728152401755625,-0.578724342473121,-0.4138556835757893,-0.1547649129286669,-0.2682640615014499,0.30278188637120945,0.4515160120370254,-0.5719391868287839,-0.3038306486366752,-0.04175946259457497,-0.2216651024130798,0.31856396870551884,0.4512697965035152,-0.5161846307163651,-0.25701906176493994,-0.01576686362013981,-0.6024128944086744,-0.10778019945051753,-0.561859042087145,-0.1437275989573494,-0.6024189361725046,-0.10839881159560961,-0.6114692784982385,0.00036291661215543075,-0.5569609703844113,0.022443241855580116
OK,2025-03-19,2025-09-18,1000.0,1011.8082692480104,11.808269248010447,11.808269248010447,0.0,0.011808269248010372,0.023706720930928737,0.11176957636882068,2025-07-03,2025-09-12,53,0.14122212484402702,0.23451029911708357,0.35688492133374944,0.21210352316895764,4924.99112219685,24.64064659294967,24.60064659294967,0.04,1.74509148096,-62.43585991089981,72.49903767795011,6,4,4,0.25,1.216911389888429,0.4056371299628096,14.0,10.0,19,22,0.05930967825083644,-0.038929700984855264,0.1885250022938785,0.8114749977061215,0.5655750068816355,0.07718335479016591,-0.09182928109537736,"{'2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.0, '2025-06': 0.032706563856960136, '2025-07': 0.00153045000178742, '2025-08': -0.09182928109537736, '2025-09': 0.07718335479016591}",{'2025': 0.011808269248011038},933.1859272680105,1050.61243393696,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W4,False,L07__SPXL_SOXL__primary/severe/W4,-0.23399715553620967,0.09896662102278994,0.18708255476559346,-0.6449795991626599,-0.35639218001285716,-0.08206881264341702,-0.16619604705602956,0.09191423472671717,0.15216048462134227,-0.504740946301321,-0.2880426792339878,-0.04861483256542623,-0.2346317767558196,0.10245763952910053,0.1907057756195329,-0.6446384504041294,-0.35663587003788894,-0.08187984888598689,-0.3872911129577299,0.08577046853858175,0.2429755661565266,-1.1444757423668097,-0.5693392324094133,-0.12488718605138024,-0.31489755386813656,0.07003404574027733,0.21407473371938154,-1.0986897675114524,-0.507227312280156,-0.029122837521910007,-0.7046345723851623,-0.03405231607496203,-0.5538886946130014,0.00589602329773479,-0.7038883800484685,-0.03463267616619814,-1.2926363317563698,-0.03810474123218692,-1.239109459736493,0.06155528211489102
OK,2025-09-19,2026-03-18,1000.0,798.3589675890005,-201.64103241099951,-201.64103241099951,0.0,-0.2016410324109995,-0.36679568825480535,0.2016410324109995,2025-09-19,2026-03-02,124,0.12190187922974148,-3.68920831085473,-3.7030772597824253,-1.819052818114795,4462.7029601983,22.359032750999724,22.309032750999723,0.05,0.0,-201.64103241099968,0.0,5,5,5,0.0,,,8.0,7.0,12,19,0.013720451437231995,-0.042127958080906525,0.10291076094878486,0.8970892390512152,0.3087322828463546,0.0,-0.060037993773640275,"{'2025-09': 0.0, '2025-10': -0.03949634915774991, '2025-11': -0.03377562384646049, '2025-12': -0.02164950503424168, '2026-01': -0.02890470732728878, '2026-02': -0.060037993773640275, '2026-03': -0.03671548126639257}","{'2025': -0.09203004299674966, '2026': -0.12072094298804803}",798.3589675890005,1000.0,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W5,False,L07__SPXL_SOXL__primary/severe/W5,-0.19710983545599947,0.31734755901502554,0.42992196088737544,-0.32678456458710076,-0.20670724324125644,-0.08577255527254003,-0.2003053150542935,0.44271928412966116,0.436874590297562,-0.30284759735372724,-0.22669940207797928,-0.145610389279253,-0.19736447892198963,0.3179255700888552,0.4293403934135996,-0.32696165715641073,-0.20710241089478792,-0.08600170106520444,-0.4439015506359997,0.16563179470878114,0.42803756242470703,-0.7284152691136654,-0.4585519219422649,-0.22879850778901248,-0.46400635552353175,0.1390853624555258,0.3947271416665829,-0.8376690940275078,-0.4911540741784463,-0.22670426790573367,-0.34933900341573965,-0.06370943447136636,-0.3140974022119666,-0.12870886315964636,-0.3499638108687933,-0.06325590540986352,-0.7815818252106738,-0.19537941855092575,-0.9017470862607848,-0.19038843192463303
OK,2026-03-19,2026-09-18,1000.0,1507.9612009040998,507.96120090409977,507.96120090409977,0.0,0.5079612009040997,1.270122158089312,0.09588141279707008,2026-04-24,2026-04-28,5,0.24141022112112662,3.499623551320091,7.447187201859346,13.246802701765406,3000.2711650219,15.034430715900028,15.014430715900028,0.02,0.0,507.96120090409994,0.0,2,2,2,1.0,,,22.0,22.0,23,11,0.08633691397841803,-0.07251150267667494,0.14079658360328165,0.8592034163967184,0.42238975080984487,0.4501369060881002,0.0,"{'2026-03': 0.0, '2026-04': 0.4501369060881002, '2026-05': 0.03779189981298936, '2026-06': 0.0, '2026-07': 0.0, '2026-08': 0.002007299609313007, '2026-09': 0.0}",{'2026': 0.5079612009040995},1000.0,1549.7989969911,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W6,False,L07__SPXL_SOXL__primary/severe/W6,0.28675962988329956,0.27197615076596005,0.2493068349620516,-0.07800989001408974,0.2926539357631225,1.3169820864321857,0.3475503750367095,0.41701104888469553,0.23243668790383706,-0.06476302537780579,0.3308426370727654,1.516554085020931,0.2870295056526995,0.27669610071787487,0.2510787888530021,-0.07747057408506867,0.2926606547885995,1.3154037354383759,0.02366557590409957,0.1345765452001477,0.25758980133025133,-0.4443767765055945,0.11258599012394443,0.7801974110575297,-0.1061407599278807,0.1167177651416151,0.26478406673749677,-0.8033862294380715,0.021974127138536526,0.6595432897075789,-0.12314575314913685,1.6852058583322316,-0.09235971163168231,1.884498043705548,-0.12429168582543688,1.6859102089027507,-0.5819755882363148,0.9849331012540748,-1.0054434479282033,0.8133150450920835
OK,2023-09-19,2026-09-18,1000.0,1254.7557403609615,254.75574036096145,254.75574036096145,0.0,0.2547557403609615,0.07863762642108973,0.4015285795516379,2023-12-27,2025-08-21,589,0.20414190483885167,0.4747874390661907,0.6781038015899181,0.19584565190577344,24344.860131818255,122.00353309469898,121.73353309469898,0.27,7.46184910566,247.29389125530102,0.0,27,27,27,0.3333333333333333,2.812594468030254,1.4062972340151267,15.592592592592593,14.0,136,128,0.0854745166447417,-0.10757235366748463,0.190223995125697,0.809776004874303,0.570671985377091,0.42523637157842753,-0.1602969228231622,"{'2023-09': 0.0, '2023-10': 0.0, '2023-11': 0.0, '2023-12': 0.12090664409763052, '2024-01': -0.12788890347380666, '2024-02': 0.034863795087612726, '2024-03': 0.04540686836451724, '2024-04': -0.015257647499727578, '2024-05': 0.0, '2024-06': 0.028441694324226052, '2024-07': -0.06625319769662608, '2024-08': 0.0, '2024-09': 0.0, '2024-10': -0.01026729983282948, '2024-11': -0.03138576728998532, '2024-12': -0.1602969228231622, '2025-01': -0.06440623505568255, '2025-02': -0.04572886129180964, '2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.0, '2025-06': 0.04386302780057871, '2025-07': -0.0031764083633937235, '2025-08': -0.06742051669000215, '2025-09': 0.10839479964584364, '2025-10': 0.10734121966526411, '2025-11': -0.014233038147756116, '2025-12': -0.015048990679188523, '2026-01': 0.0012319319546232332, '2026-02': 0.007705878901022922, '2026-03': -0.06335011004225011, '2026-04': 0.42523637157842753, '2026-05': 0.15330747176836246, '2026-06': 0.0, '2026-07': 0.0, '2026-08': -0.028206325839333135, '2026-09': 0.0}","{'2023': 0.12090664409763052, '2024': -0.28176546331218, '2025': 0.03245616614273983, '2026': 0.5095650796303492}",684.4575895837013,1291.3480621022616,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,1,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,delay,,False,L07__SPXL_SOXL__primary/severe/delay_1_session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,2020-01-02,2020-12-31,1000.0,924.5606171033264,-75.43938289667358,-75.43938289667358,0.0,-0.07543938289667362,-0.07568838593065197,0.29384863386357807,2020-09-02,2020-10-26,83,0.27145138906955313,-0.14818420247416297,-0.1847921700665269,-0.2575761028237109,10057.441010032484,50.37538711161384,50.27538711161384,0.09999999999999999,0.71337458204,-88.75603789331394,12.60328041460008,11,10,10,0.4,0.9742088687825562,0.6494725791883708,19.1,18.0,53,53,0.06854680890600329,-0.13792123606494366,0.2821868576953938,0.7178131423046061,0.8465605730861814,0.14984702020924034,-0.146270365438382,"{'2020-01': -0.0432808480911, '2020-02': 0.0, '2020-03': 0.0, '2020-04': 0.0, '2020-05': 0.0, '2020-06': 0.0, '2020-07': -0.006031942829602288, '2020-08': 0.14984702020924034, '2020-09': -0.146270365438382, '2020-10': -0.07412628287701495, '2020-11': 0.03316695071559961, '2020-12': 0.03537056046733489}",{'2020': -0.07543938289667351},858.9188330408008,1216.3381312143006,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,stress,stress_2020,False,L07__SPXL_SOXL__primary/severe/stress_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,2022-01-03,2022-12-30,1000.0,990.27661239505,-9.723387604949949,-9.723387604949949,0.0,-0.009723387604949951,-0.009837294727587653,0.1135517752509747,2022-08-04,2022-08-09,103,0.13452581036379926,-0.005976941673421741,-0.008748639828712459,-0.0866326810465538,1983.8731710717498,9.93937125494994,9.91937125494994,0.02,0.0,-9.72338760494997,0.0,2,2,2,0.5,0.29962502801603746,0.29962502801603746,15.0,15.0,10,7,0.0672793138346841,-0.07646772204007457,0.04476646331011909,0.9552335366898809,0.13429938993035725,0.0,-0.009723387604950062,"{'2022-01': 0.0, '2022-02': 0.0, '2022-03': 0.0, '2022-04': 0.0, '2022-05': 0.0, '2022-06': 0.0, '2022-07': 0.0, '2022-08': -0.009723387604950062, '2022-09': 0.0, '2022-10': 0.0, '2022-11': 0.0, '2022-12': 0.0}",{'2022': -0.009723387604950062},957.5576458716502,1080.21835809165,daily_mark_to_market_equity,L07__SPXL_SOXL__primary,b,SPXL_SOXL,L07,primary,severe,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,stress,stress_2022,False,L07__SPXL_SOXL__primary/severe/stress_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,2023-09-19,2026-09-18,1000.0,3255.792643398134,2255.792643398134,2255.792643398134,0.0,2.255792643398134,0.482527042839511,0.2788341959132171,2024-06-18,2024-08-05,117,0.41733605965683135,1.1571901266030697,1.6736447653673616,1.7305160195978622,64771.7925574058,65.43147938146652,64.77147938146652,0.6599999999999999,9.989409469599998,2302.2159352938143,-56.412701365279446,60,66,66,0.7878787878787878,0.9945916652668197,3.694197613848188,68.18181818181819,42.0,358,283,0.10703635272073564,-0.14845869737332895,0.5303981922995104,0.46960180770048965,1.5911945768985307,0.4866741398203043,-0.13627911814944904,"{'2023-09': -0.07137236304248973, '2023-10': 0.0, '2023-11': 0.0385905253433565, '2023-12': 0.12115485762384481, '2024-01': -0.026691227849338306, '2024-02': 0.21133808926949604, '2024-03': 0.016675362459562804, '2024-04': -0.08425678741358655, '2024-05': 0.13842826703829858, '2024-06': 0.02303559672406963, '2024-07': -0.1282590623048765, '2024-08': 0.06157247553920975, '2024-09': 0.05058177159454402, '2024-10': -0.040028763390996924, '2024-11': 0.17233443183622565, '2024-12': -0.08418874559393585, '2025-01': 0.018427637750351833, '2025-02': -0.030603634853723194, '2025-03': 0.0, '2025-04': 0.0, '2025-05': 0.011044424952089793, '2025-06': 0.0835118336682501, '2025-07': 0.011000826810476205, '2025-08': -0.024048157153385596, '2025-09': 0.10975259356951628, '2025-10': 0.244899807879303, '2025-11': -0.11271433613822035, '2025-12': -0.04975632902462157, '2026-01': 0.10945926495137015, '2026-02': 0.006492873544124089, '2026-03': -0.08099025350547395, '2026-04': 0.4866741398203043, '2026-05': 0.3293576772110314, '2026-06': 0.06156000413937801, '2026-07': -0.13627911814944904, '2026-08': 0.0343727312968265, '2026-09': -0.016929095684598217}","{'2023': 0.08131334760177045, '2024': 0.2810058235336601, '2025': 0.24300930350501115, '2026': 0.890948453637731}",923.77997534626,3856.5712819380788,daily_mark_to_market_equity,L08__SPXL_SOXL__primary,b,SPXL_SOXL,L08,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,continuous,,False,L08__SPXL_SOXL__primary/base/continuous,1.2903548812419938,1.3495312090009228,0.6511634924401513,-0.3698486214733387,1.5445983759832544,7.569821688985467,1.4982387952032636,1.5433250491775374,0.5529078386027125,-0.34387378942874725,1.7614157456249435,8.352981408502242,1.2878905429356935,1.366154853120728,0.6537299976687068,-0.3730389190218337,1.542348719318233,7.562858574287251,-0.640979498675816,0.8275837553315476,0.7255522071745097,-3.244735904768495,-0.4017108196366801,3.5573518630158136,-0.07286538828797848,0.7788166987588099,0.7295121566486019,-2.456670242862159,0.19401140191165323,4.213608847457781,-0.5556232243174958,9.80585133654511,-0.5431132445639666,10.283571824390938,-0.5611827408672669,9.803927564223475,-4.003245981932269,5.094917431696203,-3.5661435180684107,5.729702611696755
OK,2023-09-19,2024-03-18,1000.0,1286.4116268488801,286.41162684888013,286.41162684888013,0.0,0.2864116268488801,0.662355551445303,0.13958709221545929,2024-03-07,2024-03-18,7,0.42052120621303385,1.4154495749644906,2.2743291511090007,4.745106018992973,6939.60492506444,7.069244162239619,6.9392441622396195,0.12999999999999998,1.4711389711199996,85.05839199881083,199.88209587894946,10,13,13,0.9230769230769231,0.18264627508102976,2.191755300972357,58.61538461538461,50.0,48,41,0.10014429685999793,-0.07311380607275786,0.43426592180814433,0.5657340781918556,1.3027977654244327,0.21133808926949604,-0.07137236304248973,"{'2023-09': -0.07137236304248973, '2023-10': 0.0, '2023-11': 0.0385905253433565, '2023-12': 0.12115485762384481, '2024-01': -0.026691227849338306, '2024-02': 0.21133808926949604, '2024-03': 0.009049291550102811}","{'2023': 0.08131334760177045, '2024': 0.18967515725390438}",923.77997534626,1495.10963307284,daily_mark_to_market_equity,L08__SPXL_SOXL__primary,b,SPXL_SOXL,L08,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W1,False,L08__SPXL_SOXL__primary/base/W1,0.0999143987691,1.708013517031172,0.6471767837577888,-0.13279972533146417,0.19392710556283,0.7634800541663745,0.12212803697361983,2.008325995127551,0.5647301930249663,-0.08670610537038184,0.22583934093547398,0.7692228929944911,0.09917707288220004,1.6962594560005382,0.6453913716764976,-0.13455218731198199,0.19291760380953804,0.7622642613268757,-0.20268085448907006,1.2564049812198321,0.8112745592573931,-0.42014364596987397,-0.12397730545682895,0.23299805363909123,-0.0774492953777119,1.2396145113451704,0.8092026001356486,-0.3256973700456441,-0.010249011045401657,0.3994537254697275,-0.1948242807128832,0.9162820731501274,-0.13955135734892027,0.9272377792865238,-0.19618851985325397,0.9155439692601,-0.49052531478701017,0.3062256339353136,-0.4174555372451536,0.48927229721423193
OK,2024-03-19,2024-09-18,1000.0,957.1669399558709,-42.83306004412907,-42.83306004412907,0.0,-0.04283306004412912,-0.0836670591704961,0.2788393730974328,2024-06-18,2024-08-05,63,0.4002504538812267,-0.014124235096229865,-0.018335043575995583,-0.30005468109147176,10892.994692997168,10.98201168682917,10.89201168682917,0.08999999999999998,1.6819473627,-147.77936167309906,103.26435426626996,14,9,9,0.5555555555555556,0.4210672730240042,0.5263340912800053,15.555555555555555,14.0,66,55,0.06811929449265386,-0.1305134055622521,0.6423204883617124,0.3576795116382876,1.9269614650851379,0.09141167067608658,-0.12826314707098208,"{'2024-03': 0.05926882463268046, '2024-04': -0.10657757466277518, '2024-05': 0.09141167067608658, '2024-06': 0.02302871816199281, '2024-07': -0.12826314707098208, '2024-08': 0.06156933005965537, '2024-09': -0.02115379349049995}",{'2024': -0.04283306004412979},851.0910298980009,1180.1684647614406,daily_mark_to_market_equity,L08__SPXL_SOXL__primary,b,SPXL_SOXL,L08,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W2,False,L08__SPXL_SOXL__primary/base/W2,-0.1258929628443791,1.6166745185122589,0.7671082620709099,-0.36785367732997715,-0.17077294605083843,0.1618088258473777,-0.14093988079075212,2.202472509605068,0.7201438187436148,-0.42973684613564234,-0.18846844057262097,0.23757379753999855,-0.12615433644682889,1.6239972857131577,0.7675635387256664,-0.3684066265357748,-0.1712547857893248,0.16141814264618223,-0.1127376459676093,0.7967274579768883,0.7693644566455093,-0.3637649281952457,-0.15409782498379293,0.07464279543158736,-0.05385707533850405,0.8090619071624519,0.7715602891675442,-0.2794279665180566,-0.08904516492629977,0.14978250155121806,-0.39542595558434757,0.2359387596711427,-0.4609507665005396,0.3142986511464383,-0.39532463956234004,0.2353737363700255,-0.3933093275893148,0.12180170344016492,-0.3105971100220723,0.1960239780612914
OK,2024-09-19,2025-03-18,1000.0,1032.9428789419503,32.94287894195031,32.94287894195031,0.0,0.03294287894195036,0.06798012574857304,0.16851154022631265,2024-12-06,2025-01-14,67,0.33531248030325556,0.36570925086136385,0.49763398318960156,0.40341525368099457,6164.121538106549,6.204158717049798,6.164158717049798,0.04,1.968094209,30.974784732950127,0.0,4,4,4,0.25,4.1029489943860336,1.3676496647953447,39.0,21.0,60,48,0.0736983899492969,-0.08798713254255786,0.8223566819848305,0.17764331801516953,2.4670700459544914,0.17229414806989274,-0.08417195850261272,"{'2024-09': 0.015149968231600086, '2024-10': -0.04001978098937531, '2024-11': 0.17229414806989274, '2024-12': -0.08417195850261272, '2025-01': 0.01843875556753871, '2025-02': -0.030610380552960725, '2025-03': 0.0}","{'2024': 0.04626819494060008, '2025': -0.012736042310267814}",973.0316370052002,1170.2286731316003,daily_mark_to_market_equity,L08__SPXL_SOXL__primary,b,SPXL_SOXL,L08,primary,base,0,sha256:acd49d7f6e3e633cb9e24e4f31a698d59c7e8a2578e14056df443689e9c014bb,evaluation,W3,False,L08__SPXL_SOXL__primary/base/W3,0.04689158390277521,1.3937540586683042,0.7855232427037734,-0.17174179405935186,0.023499323471567468,0.2421260393524711,0.04432407724354425,1.9853672518273926,0.8074963252072113,-0.1534950595109906,0.03516867878494945,0.2558431487185016,0.04624428902215027,1.4077792440988026,0.7882961775097463,-0.1717864609272148,0.023271289293294473,0.24181445882296745,0.08904445788972533,0.6550221566050455,0.6498473600373313,-0.16557861161533616,0.12213852884655091,0.4127666375057818,0.13564341686787032,0.6860927252754999,0.6465386573910777,-0.13111656795308255,0.16388917562252003,0.47424065930146553,-0.19815461514772675,0.29082804672858764,-0.1774574236518108,0.30627985375612937,-0.1982168208611138,0.28992768141191855,-0.22212954844643332,0.48637424065965745,-0.18881824092173463,0.5527284961493235
