candidate_id,cost_scenario,phase,window_id,metric,before,after
A08__QQQM_SMH__primary,base,delay,W3,win_rate,1.0,0.2631578947368421
A08__QQQM_SMH__primary,base,delay,W3,sortino_zero_mar,-0.8757536386731779,-1.0942057507605831
A08__QQQM_SMH__primary,base,delay,W4,win_rate,1.0,0.8571428571428571
A08__QQQM_SMH__primary,base,delay,W4,sortino_zero_mar,2.4477669137929188,3.646607293006066
A08__QQQM_SMH__primary,base,delay,W5,win_rate,1.0,0.8076923076923077
A08__QQQM_SMH__primary,base,delay,W5,sortino_zero_mar,1.0890325877362608,1.2767908689136651
A08__QQQM_SMH__primary,base,delay,W6,win_rate,1.0,0.7222222222222222
A08__QQQM_SMH__primary,base,delay,W6,sortino_zero_mar,0.7316373008742341,0.9640219907152908
A08__QQQM_SMH__primary,stress,delay,W1,win_rate,1.0,0.4166666666666667
A08__QQQM_SMH__primary,stress,delay,W1,sortino_zero_mar,2.4959916856004027,3.098187350847857
A08__QQQM_SMH__primary,stress,delay,W2,win_rate,1.0,0.4090909090909091
A08__QQQM_SMH__primary,stress,delay,W2,sortino_zero_mar,-0.9653870822176566,-1.1590073014398754
A08__QQQM_SMH__primary,stress,delay,W3,win_rate,1.0,0.21052631578947367
A08__QQQM_SMH__primary,stress,delay,W3,sortino_zero_mar,-0.9759750423393295,-1.2195684372063162
A08__QQQM_SMH__primary,stress,delay,W4,win_rate,1.0,0.8571428571428571
A08__QQQM_SMH__primary,stress,delay,W4,sortino_zero_mar,2.4159359873586963,3.5871187250166816
A08__QQQM_SMH__primary,stress,delay,W5,win_rate,1.0,0.7692307692307693
A08__QQQM_SMH__primary,stress,delay,W5,sortino_zero_mar,1.0222009206529121,1.1950813792604484
A08__QQQM_SMH__primary,stress,delay,W6,win_rate,1.0,0.7222222222222222
A08__QQQM_SMH__primary,stress,delay,W6,sortino_zero_mar,0.7005547648708055,0.9314960934226112
A08__QQQM_SMH__primary,severe,delay,W1,win_rate,1.0,0.4166666666666667
A08__QQQM_SMH__primary,severe,delay,W1,sortino_zero_mar,2.4193461345368874,2.994134836043808
A08__QQQM_SMH__primary,severe,delay,W2,win_rate,1.0,0.4090909090909091
A08__QQQM_SMH__primary,severe,delay,W2,sortino_zero_mar,-1.0694671103491182,-1.28539423326091
A08__QQQM_SMH__primary,severe,delay,W3,win_rate,1.0,0.15789473684210525
A08__QQQM_SMH__primary,severe,delay,W3,sortino_zero_mar,-1.1527810001405088,-1.4059134906702009
A08__QQQM_SMH__primary,severe,delay,W4,win_rate,1.0,0.8571428571428571
A08__QQQM_SMH__primary,severe,delay,W4,sortino_zero_mar,2.3674459444426663,3.4977847897337044
A08__QQQM_SMH__primary,severe,delay,W5,win_rate,1.0,0.7307692307692307
A08__QQQM_SMH__primary,severe,delay,W5,sortino_zero_mar,0.9210767290141769,1.0726225583561653
A08__QQQM_SMH__primary,severe,delay,W6,win_rate,1.0,0.7222222222222222
A08__QQQM_SMH__primary,severe,delay,W6,sortino_zero_mar,0.6783625732892785,0.8827143544462042
A09__QQQM_SMH__primary,base,delay,W1,win_rate,1.0,0.7777777777777778
A09__QQQM_SMH__primary,base,delay,W1,sortino_zero_mar,3.957401216397032,4.394393262432416
A09__QQQM_SMH__primary,base,delay,W2,win_rate,1.0,0.5
A09__QQQM_SMH__primary,base,delay,W2,sortino_zero_mar,0.2648314729281696,0.2962311563100629
A09__QQQM_SMH__primary,base,delay,W3,win_rate,1.0,0.5555555555555556
A09__QQQM_SMH__primary,base,delay,W3,sortino_zero_mar,-0.6264839903440815,-0.729003600003534
A09__QQQM_SMH__primary,base,delay,W4,sortino_zero_mar,3.7786372202853116,6.13164977848266
A09__QQQM_SMH__primary,base,delay,W5,win_rate,1.0,0.625
A09__QQQM_SMH__primary,base,delay,W5,sortino_zero_mar,0.5803605655185996,0.6110306503734801
A09__QQQM_SMH__primary,base,delay,W6,win_rate,1.0,0.5833333333333334
A09__QQQM_SMH__primary,base,delay,W6,sortino_zero_mar,2.2800578862134304,2.7726961276527664
A09__QQQM_SMH__primary,stress,delay,W1,win_rate,1.0,0.6666666666666666
A09__QQQM_SMH__primary,stress,delay,W1,sortino_zero_mar,3.8032744226331943,4.181734426535047
A09__QQQM_SMH__primary,stress,delay,W2,win_rate,1.0,0.4
A09__QQQM_SMH__primary,stress,delay,W2,sortino_zero_mar,0.17489143221097217,0.19505802801802563
A09__QQQM_SMH__primary,stress,delay,W3,win_rate,1.0,0.4444444444444444
A09__QQQM_SMH__primary,stress,delay,W3,sortino_zero_mar,-0.860299240992897,-0.9877099283999614
A09__QQQM_SMH__primary,stress,delay,W4,sortino_zero_mar,3.6844326499326963,5.938576940681926
A09__QQQM_SMH__primary,stress,delay,W5,win_rate,1.0,0.625
A09__QQQM_SMH__primary,stress,delay,W5,sortino_zero_mar,0.47903630630753535,0.5055439551566415
A09__QQQM_SMH__primary,stress,delay,W6,win_rate,1.0,0.5
A09__QQQM_SMH__primary,stress,delay,W6,sortino_zero_mar,2.2246677290203247,2.686972865384557
A09__QQQM_SMH__primary,severe,delay,W1,win_rate,1.0,0.6666666666666666
A09__QQQM_SMH__primary,severe,delay,W1,sortino_zero_mar,3.54238170630011,3.863515207945365
A09__QQQM_SMH__primary,severe,delay,W2,win_rate,1.0,0.4
A09__QQQM_SMH__primary,severe,delay,W2,sortino_zero_mar,0.040266710824259866,0.044529134389509256
A09__QQQM_SMH__primary,severe,delay,W3,win_rate,1.0,0.4444444444444444
A09__QQQM_SMH__primary,severe,delay,W3,sortino_zero_mar,-1.2189818232233804,-1.3676805150404514
A09__QQQM_SMH__primary,severe,delay,W4,win_rate,1.0,0.75
A09__QQQM_SMH__primary,severe,delay,W4,sortino_zero_mar,3.5535317046949313,5.6435241299454075
A09__QQQM_SMH__primary,severe,delay,W5,win_rate,1.0,0.5
A09__QQQM_SMH__primary,severe,delay,W5,sortino_zero_mar,0.3334542401666668,0.34865240814794796
A09__QQQM_SMH__primary,severe,delay,W6,win_rate,1.0,0.5
A09__QQQM_SMH__primary,severe,delay,W6,sortino_zero_mar,2.134670261687775,2.5586087610766204
A10__QQQM_SMH__primary,base,delay,W1,win_rate,1.0,0.8888888888888888
A10__QQQM_SMH__primary,base,delay,W1,sortino_zero_mar,4.909652811644982,5.427774713795496
A10__QQQM_SMH__primary,base,delay,W2,win_rate,1.0,0.5833333333333334
A10__QQQM_SMH__primary,base,delay,W2,sortino_zero_mar,0.6249174010105599,0.6719379004574032
A10__QQQM_SMH__primary,base,delay,W3,win_rate,1.0,0.7857142857142857
A10__QQQM_SMH__primary,base,delay,W3,sortino_zero_mar,-0.1161162422131687,-0.1236589236678679
A10__QQQM_SMH__primary,base,delay,W4,sortino_zero_mar,3.727617803473144,5.417975953467725
A10__QQQM_SMH__primary,base,delay,W5,win_rate,1.0,0.9166666666666666
A10__QQQM_SMH__primary,base,delay,W5,sortino_zero_mar,1.5903002617181252,1.6657305865967773
A10__QQQM_SMH__primary,base,delay,W6,win_rate,1.0,0.9
A10__QQQM_SMH__primary,base,delay,W6,sortino_zero_mar,2.3980586533522223,2.5806015053994713
A10__QQQM_SMH__primary,stress,delay,W1,win_rate,1.0,0.8888888888888888
A10__QQQM_SMH__primary,stress,delay,W1,sortino_zero_mar,4.835828880413467,5.337864116823549
A10__QQQM_SMH__primary,stress,delay,W2,win_rate,1.0,0.5833333333333334
A10__QQQM_SMH__primary,stress,delay,W2,sortino_zero_mar,0.5833508784015642,0.626669925086686
A10__QQQM_SMH__primary,stress,delay,W3,win_rate,1.0,0.7857142857142857
A10__QQQM_SMH__primary,stress,delay,W3,sortino_zero_mar,-0.29149767319422465,-0.30907730672998385
A10__QQQM_SMH__primary,stress,delay,W4,sortino_zero_mar,3.6958311648797806,5.367849659846387
A10__QQQM_SMH__primary,stress,delay,W5,win_rate,1.0,0.8333333333333334
A10__QQQM_SMH__primary,stress,delay,W5,sortino_zero_mar,1.552580373818715,1.621433739897994
A10__QQQM_SMH__primary,stress,delay,W6,win_rate,1.0,0.9
A10__QQQM_SMH__primary,stress,delay,W6,sortino_zero_mar,2.3688808582355327,2.546681410485732
A10__QQQM_SMH__primary,severe,delay,W1,win_rate,1.0,0.7777777777777778
A10__QQQM_SMH__primary,severe,delay,W1,sortino_zero_mar,4.7353661303327295,5.2025257044505135
A10__QQQM_SMH__primary,severe,delay,W2,win_rate,1.0,0.5833333333333334
A10__QQQM_SMH__primary,severe,delay,W2,sortino_zero_mar,0.5210177726080637,0.558957802587137
A10__QQQM_SMH__primary,severe,delay,W3,win_rate,1.0,0.7142857142857143
A10__QQQM_SMH__primary,severe,delay,W3,sortino_zero_mar,-0.5520651739501773,-0.5820445465957254
A10__QQQM_SMH__primary,severe,delay,W4,sortino_zero_mar,3.6481006220130934,5.292809507991993
A10__QQQM_SMH__primary,severe,delay,W5,win_rate,1.0,0.8333333333333334
A10__QQQM_SMH__primary,severe,delay,W5,sortino_zero_mar,1.4954998599419316,1.555085006875148
A10__QQQM_SMH__primary,severe,delay,W6,win_rate,1.0,0.9
A10__QQQM_SMH__primary,severe,delay,W6,sortino_zero_mar,2.3250236571085523,2.495885624029616
L01__TQQQ_SOXL__primary,base,continuous,,win_rate,1.0,0.8333333333333334
L01__TQQQ_SOXL__primary,base,continuous,,sortino_zero_mar,0.5623437509167196,0.8541282100068641
L01__TQQQ_SOXL__primary,base,evaluation,W1,sortino_zero_mar,1.174187172119677,2.129861098587846
L01__TQQQ_SOXL__primary,base,evaluation,W2,win_rate,,0.0
L01__TQQQ_SOXL__primary,base,evaluation,W2,sortino_zero_mar,-0.4559850620273538,-0.5541991740532299
L01__TQQQ_SOXL__primary,base,evaluation,W3,win_rate,,0.0
L01__TQQQ_SOXL__primary,base,evaluation,W3,sortino_zero_mar,0.1276920404616811,0.15801660411596152
L01__TQQQ_SOXL__primary,base,evaluation,W4,sortino_zero_mar,1.527872950109878,2.8446747100713483
L01__TQQQ_SOXL__primary,base,evaluation,W5,sortino_zero_mar,1.5721165664487577,1.6395236539893818
L01__TQQQ_SOXL__primary,base,evaluation,W6,sortino_zero_mar,2.58341810629582,2.7461283950334936
L01__TQQQ_SOXL__primary,base,delay,,win_rate,1.0,0.6666666666666666
L01__TQQQ_SOXL__primary,base,delay,,sortino_zero_mar,0.8064885998192185,1.2331829141242718
L01__TQQQ_SOXL__primary,base,stress,stress_2020,win_rate,1.0,0.4
L01__TQQQ_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,0.3018604384882421,0.45107020812006976
L01__TQQQ_SOXL__primary,base,stress,stress_2022,win_rate,,0.0
L01__TQQQ_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,-0.911357877736314,-1.7951858365983735
L01__TQQQ_SOXL__primary,stress,continuous,,win_rate,1.0,0.8333333333333334
L01__TQQQ_SOXL__primary,stress,continuous,,sortino_zero_mar,0.5426855048613534,0.8261197459195836
L01__TQQQ_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,1.1421227402220016,2.0465676617088575
L01__TQQQ_SOXL__primary,stress,evaluation,W2,win_rate,,0.0
L01__TQQQ_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,-0.46370141482116506,-0.5620053853433925
L01__TQQQ_SOXL__primary,stress,evaluation,W3,win_rate,,0.0
L01__TQQQ_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,0.11393632962167849,0.14067588004311687
L01__TQQQ_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,1.481783864844556,2.757619437370135
L01__TQQQ_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,1.5691403216181679,1.6364343294338992
L01__TQQQ_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,2.580933436238297,2.7414580695782393
L01__TQQQ_SOXL__primary,stress,delay,,win_rate,1.0,0.6666666666666666
L01__TQQQ_SOXL__primary,stress,delay,,sortino_zero_mar,0.7859119573191337,1.206888528827476
L01__TQQQ_SOXL__primary,stress,stress,stress_2020,win_rate,1.0,0.4
L01__TQQQ_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,0.2830550635668024,0.4229046630277506
L01__TQQQ_SOXL__primary,stress,stress,stress_2022,win_rate,,0.0
L01__TQQQ_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,-0.9241592389255335,-1.8120577958144453
L01__TQQQ_SOXL__primary,severe,continuous,,win_rate,1.0,0.8333333333333334
L01__TQQQ_SOXL__primary,severe,continuous,,sortino_zero_mar,0.5080540639693881,0.778358623192581
L01__TQQQ_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,1.0642393087617634,1.9068814536200513
L01__TQQQ_SOXL__primary,severe,evaluation,W2,win_rate,,0.0
L01__TQQQ_SOXL__primary,severe,evaluation,W2,sortino_zero_mar,-0.4743896484049252,-0.5749152519060774
L01__TQQQ_SOXL__primary,severe,evaluation,W3,win_rate,,0.0
L01__TQQQ_SOXL__primary,severe,evaluation,W3,sortino_zero_mar,0.09091766528259497,0.11185204777049397
L01__TQQQ_SOXL__primary,severe,evaluation,W4,sortino_zero_mar,1.4030336087021071,2.6101566066240056
L01__TQQQ_SOXL__primary,severe,evaluation,W5,sortino_zero_mar,1.5612818394521564,1.6313025403542878
L01__TQQQ_SOXL__primary,severe,evaluation,W6,sortino_zero_mar,2.576726844002658,2.7336550512453455
L01__TQQQ_SOXL__primary,severe,delay,,win_rate,1.0,0.6666666666666666
L01__TQQQ_SOXL__primary,severe,delay,,sortino_zero_mar,0.7533552121045426,1.1616870174378686
L01__TQQQ_SOXL__primary,severe,stress,stress_2020,win_rate,1.0,0.25
L01__TQQQ_SOXL__primary,severe,stress,stress_2020,sortino_zero_mar,0.23910681024803282,0.37361141606252135
L01__TQQQ_SOXL__primary,severe,stress,stress_2022,win_rate,,0.0
L01__TQQQ_SOXL__primary,severe,stress,stress_2022,sortino_zero_mar,-0.9455424678749867,-1.840043985412731
L02__TQQQ_SOXL__primary,base,continuous,,win_rate,1.0,0.8857142857142857
L02__TQQQ_SOXL__primary,base,continuous,,sortino_zero_mar,1.1458262487417552,1.3146927473376142
L02__TQQQ_SOXL__primary,base,evaluation,W1,win_rate,1.0,0.75
L02__TQQQ_SOXL__primary,base,evaluation,W1,sortino_zero_mar,1.9486312203037668,2.209326955326881
L02__TQQQ_SOXL__primary,base,evaluation,W2,win_rate,1.0,0.7272727272727273
L02__TQQQ_SOXL__primary,base,evaluation,W2,sortino_zero_mar,-0.5605619169033288,-0.5984747594679446
L02__TQQQ_SOXL__primary,base,evaluation,W3,win_rate,1.0,0.8
L02__TQQQ_SOXL__primary,base,evaluation,W3,sortino_zero_mar,-0.17248080213330597,-0.19116458439123954
L02__TQQQ_SOXL__primary,base,evaluation,W4,sortino_zero_mar,2.114143284250672,3.256760182616693
L02__TQQQ_SOXL__primary,base,evaluation,W5,win_rate,1.0,0.9411764705882353
L02__TQQQ_SOXL__primary,base,evaluation,W5,sortino_zero_mar,1.5411593582035505,1.6643827140079994
L02__TQQQ_SOXL__primary,base,evaluation,W6,win_rate,1.0,0.9285714285714286
L02__TQQQ_SOXL__primary,base,evaluation,W6,sortino_zero_mar,3.101509874318353,3.3894286197698853
L02__TQQQ_SOXL__primary,base,delay,,win_rate,1.0,0.9230769230769231
L02__TQQQ_SOXL__primary,base,delay,,sortino_zero_mar,1.1922088317178072,1.3632744592505848
L02__TQQQ_SOXL__primary,base,stress,stress_2020,win_rate,1.0,0.6666666666666666
L02__TQQQ_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,0.6985968281088872,0.9231984564429937
L02__TQQQ_SOXL__primary,base,stress,stress_2022,win_rate,,0.0
L02__TQQQ_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,-0.678376482487631,-1.7245131414909918
L02__TQQQ_SOXL__primary,stress,continuous,,win_rate,1.0,0.8857142857142857
L02__TQQQ_SOXL__primary,stress,continuous,,sortino_zero_mar,1.120918059016249,1.285133070764039
L02__TQQQ_SOXL__primary,stress,evaluation,W1,win_rate,1.0,0.75
L02__TQQQ_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,1.872954369169161,2.11813414491444
L02__TQQQ_SOXL__primary,stress,evaluation,W2,win_rate,1.0,0.7272727272727273
L02__TQQQ_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,-0.5794959617628976,-0.6185967244281513
L02__TQQQ_SOXL__primary,stress,evaluation,W3,win_rate,1.0,0.8
L02__TQQQ_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,-0.20138286611677791,-0.22312872444390766
L02__TQQQ_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,2.0937176042904717,3.2226000697607358
L02__TQQQ_SOXL__primary,stress,evaluation,W5,win_rate,1.0,0.9411764705882353
L02__TQQQ_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,1.5291919051092357,1.6500930221440366
L02__TQQQ_SOXL__primary,stress,evaluation,W6,win_rate,1.0,0.9285714285714286
L02__TQQQ_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,3.065779284996411,3.360323281941776
L02__TQQQ_SOXL__primary,stress,delay,,win_rate,1.0,0.9230769230769231
L02__TQQQ_SOXL__primary,stress,delay,,sortino_zero_mar,1.1624312795149974,1.333532103143914
L02__TQQQ_SOXL__primary,stress,stress,stress_2020,win_rate,1.0,0.6666666666666666
L02__TQQQ_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,0.6623314724004191,0.883355678073115
L02__TQQQ_SOXL__primary,stress,stress,stress_2022,win_rate,,0.0
L02__TQQQ_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,-0.667489774058965,-1.743302447616387
L02__TQQQ_SOXL__primary,severe,continuous,,win_rate,1.0,0.8714285714285714
L02__TQQQ_SOXL__primary,severe,continuous,,sortino_zero_mar,1.076345248521524,1.2362939383546987
L02__TQQQ_SOXL__primary,severe,evaluation,W1,win_rate,1.0,0.75
L02__TQQQ_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,1.752190353070151,1.9668717859544886
L02__TQQQ_SOXL__primary,severe,evaluation,W2,win_rate,1.0,0.7272727272727273
L02__TQQQ_SOXL__primary,severe,evaluation,W2,sortino_zero_mar,-0.6058742574832631,-0.6521080717149134
L02__TQQQ_SOXL__primary,severe,evaluation,W3,win_rate,1.0,0.7
L02__TQQQ_SOXL__primary,severe,evaluation,W3,sortino_zero_mar,-0.25002155944368,-0.27622163358841684
L02__TQQQ_SOXL__primary,severe,evaluation,W4,sortino_zero_mar,2.06281285331341,3.1697894212559956
L02__TQQQ_SOXL__primary,severe,evaluation,W5,win_rate,1.0,0.9411764705882353
L02__TQQQ_SOXL__primary,severe,evaluation,W5,sortino_zero_mar,1.5091242330158365,1.6262602461323696
L02__TQQQ_SOXL__primary,severe,evaluation,W6,win_rate,1.0,0.9285714285714286
L02__TQQQ_SOXL__primary,severe,evaluation,W6,sortino_zero_mar,3.0423768886298186,3.302790735401828
L02__TQQQ_SOXL__primary,severe,delay,,win_rate,1.0,0.9230769230769231
L02__TQQQ_SOXL__primary,severe,delay,,sortino_zero_mar,1.1258891919563532,1.2839739005745696
L02__TQQQ_SOXL__primary,severe,stress,stress_2020,win_rate,1.0,0.6666666666666666
L02__TQQQ_SOXL__primary,severe,stress,stress_2020,sortino_zero_mar,0.6171044143446134,0.8171915337764625
L02__TQQQ_SOXL__primary,severe,stress,stress_2022,win_rate,,0.0
L02__TQQQ_SOXL__primary,severe,stress,stress_2022,sortino_zero_mar,-1.338124920164615,-1.7742561352330541
L03__TQQQ_SOXL__primary,base,continuous,,win_rate,1.0,0.36363636363636365
L03__TQQQ_SOXL__primary,base,continuous,,sortino_zero_mar,1.1965264605540573,1.3991960447613287
L03__TQQQ_SOXL__primary,base,evaluation,W1,win_rate,1.0,0.25
L03__TQQQ_SOXL__primary,base,evaluation,W1,sortino_zero_mar,2.7775913497460967,2.687149698698502
L03__TQQQ_SOXL__primary,base,evaluation,W2,win_rate,,0.0
L03__TQQQ_SOXL__primary,base,evaluation,W2,sortino_zero_mar,-0.07197913173425385,-0.07875499743126636
L03__TQQQ_SOXL__primary,base,evaluation,W3,win_rate,,0.0
L03__TQQQ_SOXL__primary,base,evaluation,W3,sortino_zero_mar,-1.1757827140749046,-1.3761689124428167
L03__TQQQ_SOXL__primary,base,evaluation,W4,sortino_zero_mar,3.4401992591375787,4.649034800249825
L03__TQQQ_SOXL__primary,base,evaluation,W5,win_rate,,0.0
L03__TQQQ_SOXL__primary,base,evaluation,W5,sortino_zero_mar,1.359378818566343,1.3944199177969474
L03__TQQQ_SOXL__primary,base,evaluation,W6,sortino_zero_mar,2.346150205176451,2.3534708001240525
L03__TQQQ_SOXL__primary,base,delay,,win_rate,1.0,0.2727272727272727
L03__TQQQ_SOXL__primary,base,delay,,sortino_zero_mar,1.2031987599203988,1.4028319044161313
L03__TQQQ_SOXL__primary,base,stress,stress_2020,win_rate,,0.0
L03__TQQQ_SOXL__primary,base,stress,stress_2020,sortino_zero_mar,1.5246749254969985,1.8320803553215985
L03__TQQQ_SOXL__primary,base,stress,stress_2022,win_rate,,0.0
L03__TQQQ_SOXL__primary,base,stress,stress_2022,sortino_zero_mar,-0.9261154791606085,-1.7831609648121618
L03__TQQQ_SOXL__primary,stress,continuous,,win_rate,1.0,0.36363636363636365
L03__TQQQ_SOXL__primary,stress,continuous,,sortino_zero_mar,1.1911524193366319,1.392143646168519
L03__TQQQ_SOXL__primary,stress,evaluation,W1,win_rate,1.0,0.25
L03__TQQQ_SOXL__primary,stress,evaluation,W1,sortino_zero_mar,2.7403168298383864,2.6471697456344336
L03__TQQQ_SOXL__primary,stress,evaluation,W2,win_rate,,0.0
L03__TQQQ_SOXL__primary,stress,evaluation,W2,sortino_zero_mar,-0.07763119455937814,-0.08494857791206831
L03__TQQQ_SOXL__primary,stress,evaluation,W3,win_rate,,0.0
L03__TQQQ_SOXL__primary,stress,evaluation,W3,sortino_zero_mar,-1.2031737094889154,-1.4056227960708418
L03__TQQQ_SOXL__primary,stress,evaluation,W4,sortino_zero_mar,3.4304986294703292,4.635810903899524
L03__TQQQ_SOXL__primary,stress,evaluation,W5,win_rate,,0.0
L03__TQQQ_SOXL__primary,stress,evaluation,W5,sortino_zero_mar,1.3539390529631032,1.3878579016178458
L03__TQQQ_SOXL__primary,stress,evaluation,W6,sortino_zero_mar,2.3436851930355265,2.3508880077601915
L03__TQQQ_SOXL__primary,stress,delay,,win_rate,1.0,0.2727272727272727
L03__TQQQ_SOXL__primary,stress,delay,,sortino_zero_mar,1.1967891292711208,1.3945964478963402
L03__TQQQ_SOXL__primary,stress,stress,stress_2020,win_rate,,0.0
L03__TQQQ_SOXL__primary,stress,stress,stress_2020,sortino_zero_mar,1.5161078539710953,1.8222710803086157
L03__TQQQ_SOXL__primary,stress,stress,stress_2022,win_rate,,0.0
L03__TQQQ_SOXL__primary,stress,stress,stress_2022,sortino_zero_mar,-0.938386233994567,-1.7967437668504482
L03__TQQQ_SOXL__primary,severe,continuous,,win_rate,1.0,0.3
L03__TQQQ_SOXL__primary,severe,continuous,,sortino_zero_mar,1.1813499676775998,1.3795650404049888
L03__TQQQ_SOXL__primary,severe,evaluation,W1,win_rate,,0.0
L03__TQQQ_SOXL__primary,severe,evaluation,W1,sortino_zero_mar,2.677840129994154,2.5807837839228625
